x_km,y_km,demand
5.3939,0.7879,51.07
5.5152,0.7879,48.75
5.6364,0.7879,46.523
5.7576,0.7879,44.373
5.8788,0.7879,42.286
6.0,0.7879,40.246
-6.0,0.9091,46.175
-5.8788,0.9091,47.865
-5.7576,0.9091,49.723
-5.6364,0.9091,51.768
-5.5152,0.9091,54.013
-5.3939,0.9091,56.468
-5.2727,0.9091,59.134
-5.1515,0.9091,62.006
-5.0303,0.9091,65.064
-4.9091,0.9091,68.281
-4.7879,0.9091,71.617
-4.6667,0.9091,75.021
-4.5455,0.9091,78.437
-4.4242,0.9091,81.801
-4.303,0.9091,85.048
-4.1818,0.9091,88.115
-4.0606,0.9091,90.943
-3.9394,0.9091,93.485
-3.8182,0.9091,95.701
-3.697,0.9091,97.568
-3.5758,0.9091,99.073
-3.4545,0.9091,100.217
-3.3333,0.9091,101.015
-3.2121,0.9091,101.49
-3.0909,0.9091,101.678
-2.9697,0.9091,101.623
-2.8485,0.9091,101.38
-2.7273,0.9091,101.016
-2.6061,0.9091,100.61
-2.4848,0.9091,100.262
-2.3636,0.9091,100.092
-2.2424,0.9091,100.242
-2.1212,0.9091,100.882
-2.0,0.9091,102.207
-1.8788,0.9091,104.43
-1.7576,0.9091,107.777
-1.6364,0.9091,112.465
-1.5152,0.9091,118.687
-1.3939,0.9091,126.577
-1.2727,0.9091,136.188
-1.1515,0.9091,147.459
-1.0303,0.9091,160.187
-0.9091,0.9091,174.022
-0.7879,0.9091,188.459
-0.6667,0.9091,202.865
-0.5455,0.9091,216.513
-0.4242,0.9091,228.64
-0.303,0.9091,238.514
-0.1818,0.9091,245.503
-0.0606,0.9091,249.146
0.0606,0.9091,249.197
0.1818,0.9091,245.652
0.303,0.9091,238.756
0.4242,0.9091,228.966
0.5455,0.9091,216.91
0.6667,0.9091,203.316
0.7879,0.9091,188.945
0.9091,0.9091,174.522
1.0303,0.9091,160.681
1.1515,0.9091,147.925
1.2727,0.9091,136.608
1.3939,0.9091,126.934
1.5152,0.9091,118.97
1.6364,0.9091,112.669
1.7576,0.9091,107.9
1.8788,0.9091,104.479
2.0,0.9091,102.19
2.1212,0.9091,100.808
2.2424,0.9091,100.117
2.3636,0.9091,99.915
2.4848,0.9091,100.022
2.6061,0.9091,100.281
2.7273,0.9091,100.555
2.8485,0.9091,100.733
2.9697,0.9091,100.721
3.0909,0.9091,100.445
3.2121,0.9091,99.85
3.3333,0.9091,98.901
3.4545,0.9091,97.579
3.5758,0.9091,95.881
3.697,0.9091,93.824
3.8182,0.9091,91.434
3.9394,0.9091,88.753
4.0606,0.9091,85.829
4.1818,0.9091,82.72
4.303,0.9091,79.482
4.4242,0.9091,76.173
4.5455,0.9091,72.849
4.6667,0.9091,69.558
4.7879,0.9091,66.341
4.9091,0.9091,63.23
5.0303,0.9091,60.248
5.1515,0.9091,57.41
5.2727,0.9091,54.721
5.3939,0.9091,52.178
5.5152,0.9091,49.773
5.6364,0.9091,47.493
5.7576,0.9091,45.321
5.8788,0.9091,43.238
6.0,0.9091,41.226
-6.0,1.0303,45.628
-5.8788,1.0303,47.187
-5.7576,1.0303,48.884
-5.6364,1.0303,50.734
-5.5152,1.0303,52.749
-5.3939,1.0303,54.936
-5.2727,1.0303,57.299
-5.1515,1.0303,59.833
-5.0303,1.0303,62.528
-4.9091,1.0303,65.364
-4.7879,1.0303,68.314
-4.6667,1.0303,71.344
-4.5455,1.0303,74.413
-4.4242,1.0303,77.477
-4.303,1.0303,80.489
-4.1818,1.0303,83.406
-4.0606,1.0303,86.183
-3.9394,1.0303,88.784
-3.8182,1.0303,91.175
-3.697,1.0303,93.331
-3.5758,1.0303,95.232
-3.4545,1.0303,96.865
-3.3333,1.0303,98.223
-3.2121,1.0303,99.303
-3.0909,1.0303,100.113
-2.9697,1.0303,100.664
-2.8485,1.0303,100.982
-2.7273,1.0303,101.105
-2.6061,1.0303,101.087
-2.4848,1.0303,101.005
-2.3636,1.0303,100.959
-2.2424,1.0303,101.076
-2.1212,1.0303,101.511
-2.0,1.0303,102.442
-1.8788,1.0303,104.068
-1.7576,1.0303,106.597
-1.6364,1.0303,110.23
-1.5152,1.0303,115.144
-1.3939,1.0303,121.467
-1.2727,1.0303,129.251
-1.1515,1.0303,138.452
-1.0303,1.0303,148.905
-0.9091,1.0303,160.316
-0.7879,1.0303,172.264
-0.6667,1.0303,184.215
-0.5455,1.0303,195.56
-0.4242,1.0303,205.657
-0.303,1.0303,213.89
-0.1818,1.0303,219.73
-0.0606,1.0303,222.787
0.0606,1.0303,222.854
0.1818,1.0303,219.927
0.303,1.0303,214.206
0.4242,1.0303,206.076
0.5455,1.0303,196.06
0.6667,1.0303,184.768
0.7879,1.0303,172.839
0.9091,1.0303,160.882
1.0303,1.0303,149.43
1.1515,1.0303,138.909
1.2727,1.0303,129.622
1.3939,1.0303,121.743
1.5152,1.0303,115.335
1.6364,1.0303,110.362
1.7576,1.0303,106.718
1.8788,1.0303,104.246
2.0,1.0303,102.763
2.1212,1.0303,102.076
2.2424,1.0303,101.993
2.3636,1.0303,102.331
2.4848,1.0303,102.925
2.6061,1.0303,103.622
2.7273,1.0303,104.291
2.8485,1.0303,104.815
2.9697,1.0303,105.098
3.0909,1.0303,105.059
3.2121,1.0303,104.64
3.3333,1.0303,103.798
3.4545,1.0303,102.512
3.5758,1.0303,100.781
3.697,1.0303,98.622
3.8182,1.0303,96.068
3.9394,1.0303,93.166
4.0606,1.0303,89.977
4.1818,1.0303,86.565
4.303,1.0303,83.001
4.4242,1.0303,79.355
4.5455,1.0303,75.691
4.6667,1.0303,72.069
4.7879,1.0303,68.539
4.9091,1.0303,65.141
5.0303,1.0303,61.902
5.1515,1.0303,58.84
5.2727,1.0303,55.964
5.3939,1.0303,53.271
5.5152,1.0303,50.752
5.6364,1.0303,48.392
5.7576,1.0303,46.173
5.8788,1.0303,44.074
6.0,1.0303,42.071
-6.0,1.1515,45.121
-5.8788,1.1515,46.57
-5.7576,1.1515,48.131
-5.6364,1.1515,49.817
-5.5152,1.1515,51.639
-5.3939,1.1515,53.602
-5.2727,1.1515,55.712
-5.1515,1.1515,57.969
-5.0303,1.1515,60.366
-4.9091,1.1515,62.894
-4.7879,1.1515,65.536
-4.6667,1.1515,68.273
-4.5455,1.1515,71.079
-4.4242,1.1515,73.929
-4.303,1.1515,76.794
-4.1818,1.1515,79.645
-4.0606,1.1515,82.452
-3.9394,1.1515,85.188
-3.8182,1.1515,87.824
-3.697,1.1515,90.332
-3.5758,1.1515,92.683
-3.4545,1.1515,94.847
-3.3333,1.1515,96.796
-3.2121,1.1515,98.501
-3.0909,1.1515,99.936
-2.9697,1.1515,101.085
-2.8485,1.1515,101.939
-2.7273,1.1515,102.51
-2.6061,1.1515,102.827
-2.4848,1.1515,102.945
-2.3636,1.1515,102.95
-2.2424,1.1515,102.955
-2.1212,1.1515,103.104
-2.0,1.1515,103.566
-1.8788,1.1515,104.53
-1.7576,1.1515,106.192
-1.6364,1.1515,108.742
-1.5152,1.1515,112.347
-1.3939,1.1515,117.129
-1.2727,1.1515,123.145
-1.1515,1.1515,130.365
-1.0303,1.1515,138.66
-0.9091,1.1515,147.788
-0.7879,1.1515,157.403
-0.6667,1.1515,167.063
-0.5455,1.1515,176.265
-0.4242,1.1515,184.478
-0.303,1.1515,191.194
-0.1818,1.1515,195.973
-0.0606,1.1515,198.494
0.0606,1.1515,198.582
0.1818,1.1515,196.232
0.303,1.1515,191.606
0.4242,1.1515,185.018
0.5455,1.1515,176.895
0.6667,1.1515,167.74
0.7879,1.1515,158.076
0.9091,1.1515,148.408
1.0303,1.1515,139.176
1.1515,1.1515,130.736
1.2727,1.1515,123.344
1.3939,1.1515,117.148
1.5152,1.1515,112.208
1.6364,1.1515,108.497
1.7576,1.1515,105.933
1.8788,1.1515,104.385
2.0,1.1515,103.701
2.1212,1.1515,103.713
2.2424,1.1515,104.252
2.3636,1.1515,105.153
2.4848,1.1515,106.258
2.6061,1.1515,107.421
2.7273,1.1515,108.509
2.8485,1.1515,109.403
2.9697,1.1515,110.0
3.0909,1.1515,110.212
3.2121,1.1515,109.974
3.3333,1.1515,109.239
3.4545,1.1515,107.983
3.5758,1.1515,106.204
3.697,1.1515,103.922
3.8182,1.1515,101.176
3.9394,1.1515,98.023
4.0606,1.1515,94.53
4.1818,1.1515,90.778
4.303,1.1515,86.847
4.4242,1.1515,82.82
4.5455,1.1515,78.775
4.6667,1.1515,74.781
4.7879,1.1515,70.898
4.9091,1.1515,67.173
5.0303,1.1515,63.641
5.1515,1.1515,60.322
5.2727,1.1515,57.227
5.3939,1.1515,54.355
5.5152,1.1515,51.696
5.6364,1.1515,49.233
5.7576,1.1515,46.945
5.8788,1.1515,44.808
6.0,1.1515,42.797
-6.0,1.2727,44.652
-5.8788,1.2727,46.007
-5.7576,1.2727,47.456
-5.6364,1.2727,49.007
-5.5152,1.2727,50.669
-5.3939,1.2727,52.45
-5.2727,1.2727,54.356
-5.1515,1.2727,56.389
-5.0303,1.2727,58.55
-4.9091,1.2727,60.836
-4.7879,1.2727,63.244
-4.6667,1.2727,65.766
-4.5455,1.2727,68.392
-4.4242,1.2727,71.113
-4.303,1.2727,73.915
-4.1818,1.2727,76.784
-4.0606,1.2727,79.705
-3.9394,1.2727,82.656
-3.8182,1.2727,85.613
-3.697,1.2727,88.542
-3.5758,1.2727,91.405
-3.4545,1.2727,94.154
-3.3333,1.2727,96.737
-3.2121,1.2727,99.096
-3.0909,1.2727,101.174
-2.9697,1.2727,102.921
-2.8485,1.2727,104.298
-2.7273,1.2727,105.286
-2.6061,1.2727,105.891
-2.4848,1.2727,106.152
-2.3636,1.2727,106.138
-2.2424,1.2727,105.957
-2.1212,1.2727,105.746
-2.0,1.2727,105.671
-1.8788,1.2727,105.916
-1.7576,1.2727,106.675
-1.6364,1.2727,108.132
-1.5152,1.2727,110.449
-1.3939,1.2727,113.748
-1.2727,1.2727,118.091
-1.1515,1.2727,123.465
-1.0303,1.2727,129.769
-0.9091,1.2727,136.812
-0.7879,1.2727,144.309
-0.6667,1.2727,151.902
-0.5455,1.2727,159.179
-0.4242,1.2727,165.707
-0.303,1.2727,171.069
-0.1818,1.2727,174.908
-0.0606,1.2727,176.959
0.0606,1.2727,177.075
0.1818,1.2727,175.251
0.303,1.2727,171.611
0.4242,1.2727,166.407
0.5455,1.2727,159.981
0.6667,1.2727,152.738
0.7879,1.2727,145.101
0.9091,1.2727,137.481
1.0303,1.2727,130.238
1.1515,1.2727,123.667
1.2727,1.2727,117.979
1.3939,1.2727,113.306
1.5152,1.2727,109.7
1.6364,1.2727,107.15
1.7576,1.2727,105.589
1.8788,1.2727,104.915
2.0,1.2727,104.998
2.1212,1.2727,105.695
2.2424,1.2727,106.855
2.3636,1.2727,108.326
2.4848,1.2727,109.957
2.6061,1.2727,111.604
2.7273,1.2727,113.131
2.8485,1.2727,114.413
2.9697,1.2727,115.338
3.0909,1.2727,115.812
3.2121,1.2727,115.762
3.3333,1.2727,115.134
3.4545,1.2727,113.902
3.5758,1.2727,112.064
3.697,1.2727,109.643
3.8182,1.2727,106.684
3.9394,1.2727,103.253
4.0606,1.2727,99.428
4.1818,1.2727,95.302
4.303,1.2727,90.969
4.4242,1.2727,86.526
4.5455,1.2727,82.063
4.6667,1.2727,77.662
4.7879,1.2727,73.392
4.9091,1.2727,69.308
5.0303,1.2727,65.452
5.1515,1.2727,61.847
5.2727,1.2727,58.507
5.3939,1.2727,55.431
5.5152,1.2727,52.609
5.6364,1.2727,50.022
5.7576,1.2727,47.646
5.8788,1.2727,45.454
6.0,1.2727,43.418
-6.0,1.3939,44.213
-5.8788,1.3939,45.492
-5.7576,1.3939,46.848
-5.6364,1.3939,48.289
-5.5152,1.3939,49.824
-5.3939,1.3939,51.459
-5.2727,1.3939,53.203
-5.1515,1.3939,55.062
-5.0303,1.3939,57.042
-4.9091,1.3939,59.15
-4.7879,1.3939,61.39
-4.6667,1.3939,63.769
-4.5455,1.3939,66.291
-4.4242,1.3939,68.961
-4.303,1.3939,71.781
-4.1818,1.3939,74.752
-4.0606,1.3939,77.868
-3.9394,1.3939,81.116
-3.8182,1.3939,84.471
-3.697,1.3939,87.896
-3.5758,1.3939,91.339
-3.4545,1.3939,94.735
-3.3333,1.3939,98.003
-3.2121,1.3939,101.057
-3.0909,1.3939,103.804
-2.9697,1.3939,106.161
-2.8485,1.3939,108.055
-2.7273,1.3939,109.439
-2.6061,1.3939,110.296
-2.4848,1.3939,110.647
-2.3636,1.3939,110.553
-2.2424,1.3939,110.117
-2.1212,1.3939,109.476
-2.0,1.3939,108.801
-1.8788,1.3939,108.28
-1.7576,1.3939,108.107
-1.6364,1.3939,108.472
-1.5152,1.3939,109.539
-1.3939,1.3939,111.432
-1.2727,1.3939,114.221
-1.1515,1.3939,117.91
-1.0303,1.3939,122.424
-0.9091,1.3939,127.612
-0.7879,1.3939,133.244
-0.6667,1.3939,139.03
-0.5455,1.3939,144.636
-0.4242,1.3939,149.708
-0.303,1.3939,153.909
-0.1818,1.3939,156.947
-0.0606,1.3939,158.605
0.0606,1.3939,158.761
0.1818,1.3939,157.402
0.303,1.3939,154.625
0.4242,1.3939,150.624
0.5455,1.3939,145.669
0.6667,1.3939,140.08
0.7879,1.3939,134.196
0.9091,1.3939,128.345
1.0303,1.3939,122.822
1.1515,1.3939,117.868
1.2727,1.3939,113.661
1.3939,1.3939,110.316
1.5152,1.3939,107.884
1.6364,1.3939,106.363
1.7576,1.3939,105.706
1.8788,1.3939,105.832
2.0,1.3939,106.632
2.1212,1.3939,107.983
2.2424,1.3939,109.748
2.3636,1.3939,111.784
2.4848,1.3939,113.943
2.6061,1.3939,116.082
2.7273,1.3939,118.058
2.8485,1.3939,119.739
2.9697,1.3939,121.003
3.0909,1.3939,121.746
3.2121,1.3939,121.887
3.3333,1.3939,121.368
3.4545,1.3939,120.156
3.5758,1.3939,118.252
3.697,1.3939,115.679
3.8182,1.3939,112.491
3.9394,1.3939,108.761
4.0606,1.3939,104.582
4.1818,1.3939,100.057
4.303,1.3939,95.297
4.4242,1.3939,90.41
4.5455,1.3939,85.502
4.6667,1.3939,80.667
4.7879,1.3939,75.983
4.9091,1.3939,71.515
5.0303,1.3939,67.31
5.1515,1.3939,63.398
5.2727,1.3939,59.792
5.3939,1.3939,56.493
5.5152,1.3939,53.49
5.6364,1.3939,50.762
5.7576,1.3939,48.282
5.8788,1.3939,46.021
6.0,1.3939,43.945
-6.0,1.5152,43.8
-5.8788,1.5152,45.016
-5.7576,1.5152,46.297
-5.6364,1.5152,47.651
-5.5152,1.5152,49.084
-5.3939,1.5152,50.605
-5.2727,1.5152,52.225
-5.1515,1.5152,53.953
-5.0303,1.5152,55.802
-4.9091,1.5152,57.785
-4.7879,1.5152,59.918
-4.6667,1.5152,62.218
-4.5455,1.5152,64.704
-4.4242,1.5152,67.395
-4.303,1.5152,70.309
-4.1818,1.5152,73.458
-4.0606,1.5152,76.847
-3.9394,1.5152,80.469
-3.8182,1.5152,84.299
-3.697,1.5152,88.294
-3.5758,1.5152,92.389
-3.4545,1.5152,96.495
-3.3333,1.5152,100.505
-3.2121,1.5152,104.298
-3.0909,1.5152,107.749
-2.9697,1.5152,110.734
-2.8485,1.5152,113.148
-2.7273,1.5152,114.915
-2.6061,1.5152,115.994
-2.4848,1.5152,116.392
-2.3636,1.5152,116.163
-2.2424,1.5152,115.41
-2.1212,1.5152,114.279
-2.0,1.5152,112.948
-1.8788,1.5152,111.618
-1.7576,1.5152,110.496
-1.6364,1.5152,109.78
-1.5152,1.5152,109.642
-1.3939,1.5152,110.216
-1.2727,1.5152,111.583
-1.1515,1.5152,113.761
-1.0303,1.5152,116.7
-0.9091,1.5152,120.279
-0.7879,1.5152,124.315
-0.6667,1.5152,128.57
-0.5455,1.5152,132.772
-0.4242,1.5152,136.633
-0.303,1.5152,139.877
-0.1818,1.5152,142.264
-0.0606,1.5152,143.614
0.0606,1.5152,143.822
0.1818,1.5152,142.872
0.303,1.5152,140.831
0.4242,1.5152,137.845
0.5455,1.5152,134.125
0.6667,1.5152,129.921
0.7879,1.5152,125.499
0.9091,1.5152,121.124
1.0303,1.5152,117.033
1.1515,1.5152,113.427
1.2727,1.5152,110.458
1.3939,1.5152,108.228
1.5152,1.5152,106.79
1.6364,1.5152,106.152
1.7576,1.5152,106.282
1.8788,1.5152,107.117
2.0,1.5152,108.569
2.1212,1.5152,110.526
2.2424,1.5152,112.864
2.3636,1.5152,115.445
2.4848,1.5152,118.123
2.6061,1.5152,120.749
2.7273,1.5152,123.174
2.8485,1.5152,125.255
2.9697,1.5152,126.86
3.0909,1.5152,127.876
3.2121,1.5152,128.209
3.3333,1.5152,127.797
3.4545,1.5152,126.603
3.5758,1.5152,124.625
3.697,1.5152,121.893
3.8182,1.5152,118.466
3.9394,1.5152,114.426
4.0606,1.5152,109.877
4.1818,1.5152,104.939
4.303,1.5152,99.735
4.4242,1.5152,94.388
4.5455,1.5152,89.019
4.6667,1.5152,83.731
4.7879,1.5152,78.618
4.9091,1.5152,73.75
5.0303,1.5152,69.182
5.1515,1.5152,64.947
5.2727,1.5152,61.062
5.3939,1.5152,57.527
5.5152,1.5152,54.33
5.6364,1.5152,51.449
5.7576,1.5152,48.854
5.8788,1.5152,46.512
6.0,1.5152,44.386
-6.0,1.6364,43.405
-5.8788,1.6364,44.571
-5.7576,1.6364,45.792
-5.6364,1.6364,47.076
-5.5152,1.6364,48.43
-5.3939,1.6364,49.865
-5.2727,1.6364,51.392
-5.1515,1.6364,53.026
-5.0303,1.6364,54.785
-4.9091,1.6364,56.689
-4.7879,1.6364,58.765
-4.6667,1.6364,61.042
-4.5455,1.6364,63.552
-4.4242,1.6364,66.328
-4.303,1.6364,69.401
-4.1818,1.6364,72.796
-4.0606,1.6364,76.528
-3.9394,1.6364,80.595
-3.8182,1.6364,84.972
-3.697,1.6364,89.606
-3.5758,1.6364,94.418
-3.4545,1.6364,99.295
-3.3333,1.6364,104.102
-3.2121,1.6364,108.682
-3.0909,1.6364,112.869
-2.9697,1.6364,116.504
-2.8485,1.6364,119.446
-2.7273,1.6364,121.587
-2.6061,1.6364,122.865
-2.4848,1.6364,123.274
-2.3636,1.6364,122.865
-2.2424,1.6364,121.744
-2.1212,1.6364,120.07
-2.0,1.6364,118.039
-1.8788,1.6364,115.869
-1.7576,1.6364,113.787
-1.6364,1.6364,112.008
-1.5152,1.6364,110.719
-1.3939,1.6364,110.069
-1.2727,1.6364,110.149
-1.1515,1.6364,110.995
-1.0303,1.6364,112.573
-0.9091,1.6364,114.792
-0.7879,1.6364,117.5
-0.6667,1.6364,120.501
-0.5455,1.6364,123.569
-0.4242,1.6364,126.463
-0.303,1.6364,128.955
-0.1818,1.6364,130.844
-0.0606,1.6364,131.974
0.0606,1.6364,132.254
0.1818,1.6364,131.658
0.303,1.6364,130.232
0.4242,1.6364,128.081
0.5455,1.6364,125.366
0.6667,1.6364,122.28
0.7879,1.6364,119.035
0.9091,1.6364,115.842
1.0303,1.6364,112.896
1.1515,1.6364,110.367
1.2727,1.6364,108.389
1.3939,1.6364,107.056
1.5152,1.6364,106.423
1.6364,1.6364,106.508
1.7576,1.6364,107.295
1.8788,1.6364,108.736
2.0,1.6364,110.757
2.1212,1.6364,113.259
2.2424,1.6364,116.123
2.3636,1.6364,119.215
2.4848,1.6364,122.386
2.6061,1.6364,125.482
2.7273,1.6364,128.343
2.8485,1.6364,130.815
2.9697,1.6364,132.755
3.0909,1.6364,134.038
3.2121,1.6364,134.561
3.3333,1.6364,134.252
3.4545,1.6364,133.073
3.5758,1.6364,131.02
3.697,1.6364,128.125
3.8182,1.6364,124.454
3.9394,1.6364,120.1
4.0606,1.6364,115.18
4.1818,1.6364,109.823
4.303,1.6364,104.17
4.4242,1.6364,98.359
4.5455,1.6364,92.523
4.6667,1.6364,86.78
4.7879,1.6364,81.231
4.9091,1.6364,75.958
5.0303,1.6364,71.022
5.1515,1.6364,66.459
5.2727,1.6364,62.289
5.3939,1.6364,58.513
5.5152,1.6364,55.117
5.6364,1.6364,52.077
5.7576,1.6364,49.36
5.8788,1.6364,46.929
6.0,1.6364,44.746
-6.0,1.7576,43.023
-5.8788,1.7576,44.147
-5.7576,1.7576,45.321
-5.6364,1.7576,46.551
-5.5152,1.7576,47.845
-5.3939,1.7576,49.215
-5.2727,1.7576,50.676
-5.1515,1.7576,52.245
-5.0303,1.7576,53.948
-4.9091,1.7576,55.812
-4.7879,1.7576,57.873
-4.6667,1.7576,60.173
-4.5455,1.7576,62.755
-4.4242,1.7576,65.667
-4.303,1.7576,68.953
-4.1818,1.7576,72.652
-4.0606,1.7576,76.785
-3.9394,1.7576,81.356
-3.8182,1.7576,86.337
-3.697,1.7576,91.668
-3.5758,1.7576,97.252
-3.4545,1.7576,102.953
-3.3333,1.7576,108.603
-3.2121,1.7576,114.007
-3.0909,1.7576,118.961
-2.9697,1.7576,123.264
-2.8485,1.7576,126.74
-2.7273,1.7576,129.25
-2.6061,1.7576,130.71
-2.4848,1.7576,131.102
-2.3636,1.7576,130.476
-2.2424,1.7576,128.949
-2.1212,1.7576,126.694
-2.0,1.7576,123.93
-1.8788,1.7576,120.903
-1.7576,1.7576,117.863
-1.6364,1.7576,115.051
-1.5152,1.7576,112.674
-1.3939,1.7576,110.897
-1.2727,1.7576,109.829
-1.1515,1.7576,109.518
-1.0303,1.7576,109.949
-0.9091,1.7576,111.047
-0.7879,1.7576,112.687
-0.6667,1.7576,114.7
-0.5455,1.7576,116.892
-0.4242,1.7576,119.058
-0.303,1.7576,120.997
-0.1818,1.7576,122.537
-0.0606,1.7576,123.538
0.0606,1.7576,123.913
0.1818,1.7576,123.628
0.303,1.7576,122.707
0.4242,1.7576,121.225
0.5455,1.7576,119.302
0.6667,1.7576,117.086
0.7879,1.7576,114.748
0.9091,1.7576,112.458
1.0303,1.7576,110.383
1.1515,1.7576,108.669
1.2727,1.7576,107.437
1.3939,1.7576,106.782
1.5152,1.7576,106.762
1.6364,1.7576,107.407
1.7576,1.7576,108.712
1.8788,1.7576,110.644
2.0,1.7576,113.139
2.1212,1.7576,116.107
2.2424,1.7576,119.435
2.3636,1.7576,122.987
2.4848,1.7576,126.611
2.6061,1.7576,130.142
2.7273,1.7576,133.413
2.8485,1.7576,136.256
2.9697,1.7576,138.515
3.0909,1.7576,140.052
3.2121,1.7576,140.755
3.3333,1.7576,140.544
3.4545,1.7576,139.376
3.5758,1.7576,137.247
3.697,1.7576,134.192
3.8182,1.7576,130.282
3.9394,1.7576,125.62
4.0606,1.7576,120.333
4.1818,1.7576,114.567
4.303,1.7576,108.474
4.4242,1.7576,102.208
4.5455,1.7576,95.913
4.6667,1.7576,89.722
4.7879,1.7576,83.747
4.9091,1.7576,78.076
5.0303,1.7576,72.777
5.1515,1.7576,67.892
5.2727,1.7576,63.441
5.3939,1.7576,59.426
5.5152,1.7576,55.832
5.6364,1.7576,52.633
5.7576,1.7576,49.793
5.8788,1.7576,47.273
6.0,1.7576,45.028
-6.0,1.8788,42.648
-5.8788,1.8788,43.739
-5.7576,1.8788,44.874
-5.6364,1.8788,46.062
-5.5152,1.8788,47.31
-5.3939,1.8788,48.633
-5.2727,1.8788,50.048
-5.1515,1.8788,51.577
-5.0303,1.8788,53.25
-4.9091,1.8788,55.103
-4.7879,1.8788,57.183
-4.6667,1.8788,59.539
-4.5455,1.8788,62.231
-4.4242,1.8788,65.319
-4.303,1.8788,68.859
-4.1818,1.8788,72.902
-4.0606,1.8788,77.478
-3.9394,1.8788,82.594
-3.8182,1.8788,88.221
-3.697,1.8788,94.289
-3.5758,1.8788,100.682
-3.4545,1.8788,107.24
-3.3333,1.8788,113.761
-3.2121,1.8788,120.013
-3.0909,1.8788,125.751
-2.9697,1.8788,130.733
-2.8485,1.8788,134.744
-2.7273,1.8788,137.617
-2.6061,1.8788,139.245
-2.4848,1.8788,139.601
-2.3636,1.8788,138.734
-2.2424,1.8788,136.775
-2.1212,1.8788,133.919
-2.0,1.8788,130.411
-1.8788,1.8788,126.527
-1.7576,1.8788,122.551
-1.6364,1.8788,118.749
-1.5152,1.8788,115.357
-1.3939,1.8788,112.56
-1.2727,1.8788,110.483
-1.1515,1.8788,109.189
-1.0303,1.8788,108.677
-0.9091,1.8788,108.885
-0.7879,1.8788,109.702
-0.6667,1.8788,110.979
-0.5455,1.8788,112.54
-0.4242,1.8788,114.199
-0.303,1.8788,115.777
-0.1818,1.8788,117.112
-0.0606,1.8788,118.073
0.0606,1.8788,118.573
0.1818,1.8788,118.568
0.303,1.8788,118.062
0.4242,1.8788,117.104
0.5455,1.8788,115.782
0.6667,1.8788,114.214
0.7879,1.8788,112.536
0.9091,1.8788,110.893
1.0303,1.8788,109.431
1.1515,1.8788,108.284
1.2727,1.8788,107.568
1.3939,1.8788,107.377
1.5152,1.8788,107.78
1.6364,1.8788,108.815
1.7576,1.8788,110.492
1.8788,1.8788,112.788
2.0,1.8788,115.649
2.1212,1.8788,118.991
2.2424,1.8788,122.704
2.3636,1.8788,126.648
2.4848,1.8788,130.666
2.6061,1.8788,134.585
2.7273,1.8788,138.224
2.8485,1.8788,141.403
2.9697,1.8788,143.953
3.0909,1.8788,145.723
3.2121,1.8788,146.591
3.3333,1.8788,146.469
3.4545,1.8788,145.309
3.5758,1.8788,143.106
3.697,1.8788,139.898
3.8182,1.8788,135.76
3.9394,1.8788,130.805
4.0606,1.8788,125.172
4.1818,1.8788,119.017
4.303,1.8788,112.506
4.4242,1.8788,105.808
4.5455,1.8788,99.079
4.6667,1.8788,92.463
4.7879,1.8788,86.083
4.9091,1.8788,80.035
5.0303,1.8788,74.391
5.1515,1.8788,69.199
5.2727,1.8788,64.481
5.3939,1.8788,60.238
5.5152,1.8788,56.455
5.6364,1.8788,53.104
5.7576,1.8788,50.146
5.8788,1.8788,47.537
6.0,1.8788,45.231
-6.0,2.0,42.276
-5.8788,2.0,43.339
-5.7576,2.0,44.443
-5.6364,2.0,45.597
-5.5152,2.0,46.811
-5.3939,2.0,48.1
-5.2727,2.0,49.484
-5.1515,2.0,50.99
-5.0303,2.0,52.653
-4.9091,2.0,54.518
-4.7879,2.0,56.638
-4.6667,2.0,59.076
-4.5455,2.0,61.903
-4.4242,2.0,65.19
-4.303,2.0,69.009
-4.1818,2.0,73.419
-4.0606,2.0,78.46
-3.9394,2.0,84.142
-3.8182,2.0,90.432
-3.697,2.0,97.251
-3.5758,2.0,104.465
-3.4545,2.0,111.889
-3.3333,2.0,119.286
-3.2121,2.0,126.388
-3.0909,2.0,132.907
-2.9697,2.0,138.562
-2.8485,2.0,143.101
-2.7273,2.0,146.325
-2.6061,2.0,148.109
-2.4848,2.0,148.416
-2.3636,2.0,147.299
-2.2424,2.0,144.903
-2.1212,2.0,141.446
-2.0,2.0,137.205
-1.8788,2.0,132.491
-1.7576,2.0,127.621
-1.6364,2.0,122.896
-1.5152,2.0,118.579
-1.3939,2.0,114.878
-1.2727,2.0,111.939
-1.1515,2.0,109.836
-1.0303,2.0,108.579
-0.9091,2.0,108.116
-0.7879,2.0,108.343
-0.6667,2.0,109.118
-0.5455,2.0,110.276
-0.4242,2.0,111.639
-0.303,2.0,113.034
-0.1818,2.0,114.303
-0.0606,2.0,115.315
0.0606,2.0,115.977
0.1818,2.0,116.233
0.303,2.0,116.069
0.4242,2.0,115.513
0.5455,2.0,114.63
0.6667,2.0,113.513
0.7879,2.0,112.277
0.9091,2.0,111.052
1.0303,2.0,109.969
1.1515,2.0,109.158
1.2727,2.0,108.736
1.3939,2.0,108.805
1.5152,2.0,109.441
1.6364,2.0,110.697
1.7576,2.0,112.592
1.8788,2.0,115.115
2.0,2.0,118.22
2.1212,2.0,121.83
2.2424,2.0,125.831
